user_id,username,email,age,gender,registration_date,last_login_time,session_duration_seconds,ip_address,device_type,os,browser,country,is_fraudulent
sdv-id-FTgcdY,melanie78,diazsteven@example.net,59,Male,2022-09-18 10:17:46,2025-06-01 21:15:58,9622,5086:4a6c:871e:eaa:68c6:aadb:e03d:e8ab,Tablet,Windows,Firefox,Iran,No
sdv-id-GWkKAi,nataliebarnes,sherryrobinson@example.org,86,Male,2023-04-30 16:17:15,2025-06-10 10:26:20,9871,49c3:d1ad:a06b:688a:2d34:5d14:8bc6:5130,Mobile,macOS,Opera,Maldives,No
sdv-id-DJhVuv,wreyes,bfrederick@example.net,81,Female,2021-08-28 16:01:09,2025-06-04 17:19:45,3178,4dda:bf46:a5df:442a:b0ed:666d:7034:e97c,Tablet,Android,Safari,France,Yes
sdv-id-UGhpcd,kennethcooper,ghenderson@example.org,83,Male,2021-06-02 13:04:51,2025-06-09 00:55:53,3452,585d:3530:206b:2025:1848:6e27:ec0c:6fea,Tablet,iOS,Opera,Guinea-Bissau,Yes
sdv-id-vALCRf,kennethcooper,joshua27@example.org,56,Female,2023-12-22 00:09:21,2025-06-05 19:11:47,9608,e21d:f819:6598:9f5b:401b:9df2:71a3:3232,Tablet,Other,Opera,Saint Martin,No
sdv-id-yNNQdi,iarmstrong,idickson@example.org,81,Other,2023-09-08 06:34:49,2025-06-10 08:05:04,6355,a299:2f94:1a49:919a:6175:ccb4:c3e6:dfb9,Tablet,Linux,Edge,Eritrea,Yes
sdv-id-EBRBcn,gail72,medinajames@example.com,92,Female,2024-03-25 07:37:03,2025-06-03 23:46:19,76,200a:9b47:9f79:7e1c:c194:187e:e93:3fc,Desktop,Android,Opera,Nicaragua,No
sdv-id-jylmex,duncanjackie,thompsonjoanna@example.net,55,Other,2022-04-23 07:23:18,2025-06-02 08:04:19,1202,6eb6:b6a1:d666:2d16:9cef:c4a6:9270:2c52,Mobile,Other,Chrome,Colombia,No
sdv-id-JpiyXF,josephmccarty,arthurmcmahon@example.org,86,Male,2022-02-27 21:23:55,2025-06-07 19:54:10,2621,27b2:991f:f329:c6eb:3a1a:4d46:e250:1986,Mobile,Linux,Other,Afghanistan,Yes
sdv-id-gljxxB,patriciabowen,christopher72@example.net,80,Male,2024-08-18 11:03:05,2025-06-06 06:09:54,287,1100:c3fb:ccdb:bdc6:6d78:665c:bdb1:1868,Mobile,macOS,Opera,Colombia,No
sdv-id-huTRvG,jason09,crystal22@example.org,81,Female,2021-11-19 08:53:20,2025-06-07 03:24:30,7111,f6ec:1a3e:80b7:f942:bef8:e160:c1a6:85d4,Desktop,macOS,Other,Lebanon,No
sdv-id-kUIGwH,emeza,bettypope@example.org,83,Male,2025-05-30 14:37:36,2025-06-07 22:27:24,5548,3c01:b6b0:8434:d6cf:4f35:4b0d:4a57:20f1,Tablet,Android,Chrome,Spain,Yes
sdv-id-KiAsTB,erowland,rebeccavazquez@example.com,99,Other,2022-01-04 07:37:11,2025-06-02 15:54:47,4951,84f8:1529:274d:ffea:b3cb:2ac6:c21e:da76,Desktop,iOS,Edge,Sudan,No
sdv-id-gSEWcV,michaelklein,zjohnson@example.net,47,Male,2021-05-31 16:50:49,2025-06-04 18:28:34,618,a1a6:aedd:ff9d:db01:86fc:1e9e:5ddd:2ce0,Desktop,Android,Safari,Guatemala,Yes
sdv-id-ooMGuM,rgrant,michaelgoodman@example.net,48,Other,2020-05-28 16:01:17,2025-06-07 01:59:50,722,4516:8be6:55f1:e30c:9ca6:dd34:644f:c3ac,Desktop,iOS,Opera,El Salvador,No
sdv-id-mrUNRX,warrenmichael,wbuck@example.net,84,Other,2023-05-01 21:11:26,2025-06-06 18:54:46,1858,c016:f503:b66d:a9a3:7552:8f76:3be5:c1c2,Desktop,macOS,Edge,Korea,No
sdv-id-JVNiKz,nperez,stevenevans@example.org,13,Male,2023-11-16 10:18:57,2025-06-04 20:24:35,5585,35f2:faa2:3239:5554:f250:7ba0:441f:6b38,Tablet,macOS,Opera,Montserrat,No
sdv-id-LuIkCm,smithdarrell,christensenwendy@example.net,99,Other,2020-03-07 12:42:19,2025-06-02 00:59:42,4789,1b88:a130:3e5a:14e4:da0a:d3a2:c5c7:64d1,Other,Android,Opera,Solomon Islands,Yes
sdv-id-lldgfg,mhawkins,adamsdonald@example.net,2,Male,2025-02-03 13:15:53,2025-06-01 00:03:06,8517,934b:5895:d24d:b8b:28bb:8952:f575:96c9,Desktop,Linux,Other,Peru,No
sdv-id-xSrSiv,debrajohnson,frobinson@example.com,8,Male,2020-02-12 15:09:55,2025-06-04 02:44:23,1708,c321:b2de:fc7d:e554:1a7c:2077:d781:ed9,Mobile,Other,Edge,Philippines,No
sdv-id-jHoBNJ,williamswhitney,sfitzpatrick@example.org,50,Male,2021-02-26 17:27:42,2025-06-01 21:32:02,611,eb6d:c3a5:331d:11e7:3897:24:3b43:d930,Desktop,Linux,Other,Iraq,Yes
sdv-id-isovhw,burgessjenny,frank19@example.org,32,Female,2021-10-07 08:25:34,2025-06-08 20:01:39,7037,9205:6711:b812:8c06:283e:d41:ab00:3aae,Tablet,Windows,Firefox,Guatemala,Yes
sdv-id-OKslCJ,olsonkyle,wilsonjason@example.net,19,Male,2021-03-21 18:41:21,2025-06-02 08:06:47,1684,c13b:4a5e:7716:a627:48f3:c467:8eb2:f8c,Other,iOS,Edge,Swaziland,Yes
sdv-id-wTiKQR,nnichols,markclayton@example.net,41,Male,2022-11-23 04:03:00,2025-06-05 11:06:10,8984,2928:91bf:5007:bfe9:4be3:84bb:831e:4c6e,Tablet,iOS,Other,Mexico,Yes
sdv-id-zaDujf,cspencer,michaelwalton@example.com,71,Female,2022-12-06 05:50:59,2025-06-01 20:58:55,531,6c67:4e39:2f1d:2be5:199:bdfb:176d:2bc3,Mobile,Android,Chrome,South Georgia and the South Sandwich Islands,Yes
sdv-id-rjRmkF,ronaldbell,reginacrawford@example.org,69,Male,2021-07-07 10:24:47,2025-06-05 16:35:29,1890,36bf:7f83:63a9:7c98:fc5:b569:f360:4b38,Desktop,Windows,Safari,Malaysia,Yes
sdv-id-bvOrfN,hannah02,edward14@example.org,98,Other,2023-02-28 07:46:03,2025-06-01 00:03:06,5329,7272:1d18:6ce2:e985:e163:fca2:fe96:2817,Tablet,Android,Chrome,Saint Barthelemy,No
sdv-id-BaoZhi,kennethcooper,melanie77@example.com,39,Other,2021-01-08 20:19:41,2025-06-08 08:26:31,5827,bda0:22c0:8f95:8c3:4dde:e743:3b78:fb80,Tablet,iOS,Edge,Cook Islands,Yes
sdv-id-hHWBKX,hornalyssa,robert15@example.org,22,Male,2023-05-10 09:05:06,2025-06-05 04:16:55,8471,de2:647a:40b3:6742:37ff:e504:a334:2ece,Desktop,iOS,Safari,Papua New Guinea,Yes
sdv-id-mLjMRR,beltranrandall,mark20@example.net,71,Male,2022-11-30 10:06:57,2025-06-02 02:47:56,6137,edac:c793:1f:6b64:109d:ec3b:2936:f4eb,Desktop,Other,Chrome,British Indian Ocean Territory (Chagos Archipelago),Yes
sdv-id-ZVbMNS,smeyer,snyderkerri@example.com,50,Other,2022-09-19 17:38:55,2025-06-07 10:19:44,9614,ebfa:94e4:577f:668c:9898:a448:717c:ffd5,Tablet,iOS,Firefox,Saint Martin,Yes
sdv-id-wthoka,stevensgary,andreamarshall@example.org,68,Female,2021-11-15 19:36:43,2025-06-08 19:52:10,3066,de57:22e2:2240:b2e:a2ec:d0e2:c45f:dc9d,Desktop,Android,Edge,Libyan Arab Jamahiriya,No
sdv-id-MhJlyw,cummingspaige,ryanjohn@example.org,90,Male,2025-05-30 14:37:36,2025-06-07 11:56:03,2116,80d2:3158:588e:ae95:34dd:9bcb:dd09:5d89,Other,Windows,Opera,Estonia,Yes
sdv-id-JqttTp,wreyes,schmidtcynthia@example.org,73,Other,2025-05-30 14:37:36,2025-06-05 03:17:54,3806,54e1:6e1f:f07d:b3cc:42e5:2521:2645:bbdf,Mobile,Windows,Firefox,Niger,No
sdv-id-FjkPLF,eduncan,frowe@example.org,20,Male,2020-08-22 11:31:57,2025-06-06 18:08:12,790,b2ca:5e3:4212:93bd:15d6:fbc6:40df:8ce7,Tablet,Windows,Firefox,New Caledonia,No
sdv-id-qCLajl,raytyler,farleymonica@example.com,72,Male,2023-05-31 00:43:22,2025-06-03 16:55:08,1576,acc2:3138:4414:9acf:d3a:9d6a:c89c:8f38,Mobile,Android,Chrome,Chile,Yes
sdv-id-JBSSzd,hannah02,reginald66@example.org,76,Male,2020-09-07 09:49:11,2025-06-04 12:48:00,6718,49a:a8c1:a107:5ca8:2856:3230:5e00:e702,Tablet,iOS,Edge,Tonga,Yes
sdv-id-wluEBv,curryaudrey,raytheresa@example.org,93,Other,2025-05-30 14:37:36,2025-06-01 00:03:06,6214,fb45:8dd3:c901:ee73:1a13:8495:c6f4:b465,Tablet,Linux,Other,Jersey,No
sdv-id-nsRuip,nnichols,lauren56@example.com,99,Other,2020-01-12 01:07:11,2025-06-06 04:02:51,6436,1ed5:d25e:2fcc:86dc:27af:b195:dd81:d6a4,Tablet,iOS,Opera,Iraq,No
sdv-id-LKSQQa,rgrant,bburns@example.com,39,Other,2023-10-08 20:50:51,2025-06-01 04:32:30,314,6d67:438d:3a70:4ade:9d49:b63b:c38e:17d2,Tablet,Windows,Edge,Saint Vincent and the Grenadines,No
sdv-id-fQfuBd,zware,zlopez@example.net,99,Male,2022-08-10 15:37:23,2025-06-05 16:17:18,3217,b40d:1cef:5ccb:ff12:7c4c:61cb:a26e:32b6,Mobile,Linux,Chrome,Micronesia,No
sdv-id-KkAfBx,reyeslawrence,michelle05@example.com,67,Other,2022-07-03 13:50:51,2025-06-03 12:29:02,1192,6e15:9790:886f:9dd5:ed22:f9ca:5e79:a3d2,Other,iOS,Other,Puerto Rico,No
sdv-id-yalYWZ,marcusflores,paulperkins@example.com,77,Male,2023-04-27 02:30:58,2025-06-08 03:14:12,2433,713e:ffc5:659c:714a:d2b3:7a93:1534:a8f4,Other,Android,Edge,Czech Republic,Yes
sdv-id-vXElUF,kevintorres,john86@example.org,80,Other,2025-05-30 14:37:36,2025-06-05 19:45:07,6731,7c14:c888:b1c0:c3f9:ed52:de63:eb64:bae6,Tablet,macOS,Other,Ecuador,No
sdv-id-vQWKeJ,curryaudrey,gvega@example.net,70,Male,2022-06-22 03:33:04,2025-06-08 11:24:14,76,a87c:64f4:2669:8427:45e2:78b7:e1d4:6454,Tablet,Android,Chrome,Ireland,No
sdv-id-taWYOW,melindahopkins,jaclyn99@example.com,88,Other,2022-06-04 23:16:29,2025-06-08 17:05:41,3326,5353:8d9c:dcce:f9d8:2845:2202:100b:ac9e,Other,Windows,Other,Kazakhstan,No
sdv-id-itFuVT,ustephens,anthonydavis@example.net,91,Other,2025-05-30 14:37:36,2025-06-10 21:22:51,3807,4b08:de3c:b362:cea3:86f7:3f:3283:2592,Desktop,Android,Chrome,Tajikistan,No
sdv-id-KXcuFl,jcarey,amanda90@example.net,53,Other,2023-11-13 07:44:41,2025-06-06 02:32:38,2432,a5f7:2e4:fdc8:6cad:2296:5af2:6b99:4172,Desktop,Other,Firefox,Bolivia,No
sdv-id-mryWJa,chase73,larsonjames@example.net,50,Other,2022-06-23 14:29:36,2025-06-09 01:03:38,4332,8ea5:91cd:a63f:24e2:6adc:c015:bbde:3926,Other,Android,Chrome,Jordan,Yes
sdv-id-xeMsHi,jsanchez,robert29@example.net,91,Female,2024-05-17 13:17:25,2025-06-03 12:17:54,8667,b0e8:9336:4041:3d3d:168f:b67b:1337:b28b,Tablet,Windows,Edge,Thailand,Yes
sdv-id-WILZuL,elizabeth72,schmidttiffany@example.org,99,Female,2020-01-12 01:07:11,2025-06-05 04:07:27,5663,4ce8:b3ee:dd33:283:dd5e:2fa4:20d8:40cf,Desktop,Android,Other,Germany,Yes
sdv-id-zyvyqH,georgebaker,nrobertson@example.net,77,Male,2022-06-11 07:32:57,2025-06-07 08:51:43,726,6c36:4f90:ec09:7465:c107:dbe5:a1f9:5e20,Mobile,Windows,Safari,Chile,Yes
sdv-id-QfTHqK,dflynn,gknight@example.org,66,Female,2022-02-19 03:54:58,2025-06-03 23:26:40,2281,1af9:379c:9cc2:8bd2:3800:68a4:2719:d89c,Desktop,Android,Chrome,Holy See (Vatican City State),No
sdv-id-AEqCTR,marcusflores,stevengray@example.net,70,Male,2021-10-31 20:48:45,2025-06-05 05:29:00,9140,db62:5bec:f0a8:736b:66b2:6194:dc88:35f7,Tablet,iOS,Edge,Korea,Yes
sdv-id-qUMGIL,esellers,erinjacobs@example.net,99,Female,2023-02-17 06:22:27,2025-06-04 02:02:56,2194,11e9:a186:cd1a:9f58:fdb4:4839:cdec:bdd6,Mobile,Android,Safari,Korea,Yes
sdv-id-gfLaQW,smithdarrell,ghill@example.org,95,Other,2025-05-30 14:37:36,2025-06-03 02:43:08,7002,334a:2765:376b:e876:9d9d:dce7:fb14:21f,Mobile,Other,Other,Senegal,No
sdv-id-YLIjwz,chavezrebecca,reginarodriguez@example.com,59,Female,2021-01-07 09:22:58,2025-06-05 10:47:36,2734,162e:f913:a87b:7b2d:c673:eb1f:793c:aae,Other,Android,Other,New Caledonia,Yes
sdv-id-uOhSCu,burgessjenny,dgonzales@example.org,29,Female,2023-12-08 01:38:16,2025-06-07 22:24:54,653,63a5:7f3:1922:7750:21b:8a9d:7f8a:c9bf,Desktop,Linux,Firefox,Lebanon,No
sdv-id-XNRBMd,melodynunez,anelson@example.com,89,Male,2022-10-18 07:03:36,2025-06-09 21:15:01,226,e261:a2:aad5:aeab:4490:cda:15dd:6115,Tablet,Android,Edge,Suriname,Yes
sdv-id-GBIxqm,mhawkins,campbelljohn@example.net,20,Female,2025-05-30 14:37:36,2025-06-10 13:04:44,6201,8d9d:c085:d71f:e3bc:c0fb:f124:6928:3e36,Tablet,Android,Firefox,Iran,Yes
sdv-id-DUybeP,tony97,lopezkaren@example.net,80,Female,2021-09-01 20:57:21,2025-06-08 04:56:29,5617,6577:2a5e:aa86:6db7:4da5:61ab:d3a8:aa20,Desktop,Android,Other,Sao Tome and Principe,Yes
sdv-id-EpjekW,fshaw,boothjames@example.org,99,Female,2020-01-12 01:07:11,2025-06-07 20:26:08,4692,28a9:93c7:8e38:dd47:61af:df1f:d86e:dc51,Mobile,Linux,Safari,Korea,Yes
sdv-id-rpgJkX,teresacruz,fphillips@example.net,80,Other,2021-12-15 02:08:48,2025-06-05 19:59:00,7546,2424:5037:85cd:4cad:989a:d7ff:c2f5:5d79,Tablet,iOS,Chrome,Brazil,Yes
sdv-id-venYCZ,abrown,jamesscott@example.net,83,Other,2025-05-30 14:37:36,2025-06-02 17:54:42,1384,23f7:a629:7ff6:9057:7ac7:76fd:88a3:aaf9,Tablet,Android,Safari,Saint Vincent and the Grenadines,Yes
sdv-id-VkXhSs,joshuapowell,rachel83@example.com,31,Other,2024-03-27 17:12:30,2025-06-03 04:43:45,6678,6bad:6470:4b6b:cf8d:89d8:163c:c82c:8986,Mobile,iOS,Opera,New Caledonia,No
sdv-id-KDDAVX,oscarcontreras,fryjessica@example.org,16,Other,2022-12-31 23:47:23,2025-06-01 00:03:06,4528,ee4e:3ed7:451a:3bbb:b0f4:e05e:fd15:d42e,Desktop,Android,Edge,British Virgin Islands,No
sdv-id-NHiwJb,emeza,peter02@example.net,52,Other,2020-01-12 01:07:11,2025-06-03 01:27:50,3497,6b33:6297:f4ee:eef3:a3ca:81b:a259:accb,Tablet,Android,Opera,El Salvador,Yes
sdv-id-zeiVOW,smatthews,christopher43@example.net,64,Male,2025-03-13 15:55:31,2025-06-07 20:11:58,2487,bf9f:8a57:ce11:1af3:5726:b018:52fc:bcbe,Mobile,iOS,Edge,Mayotte,Yes
sdv-id-yLNkPO,ihill,susanherrera@example.org,34,Male,2020-01-29 11:12:48,2025-06-06 11:11:49,76,a8bf:ab0d:b94f:be63:11bb:7d2b:8fa9:6d6c,Other,iOS,Firefox,Austria,Yes
sdv-id-gdCjEv,heidienglish,matthew85@example.com,73,Male,2024-10-06 14:17:22,2025-06-10 21:22:51,1978,841b:ecee:35e0:bfa2:d035:f678:2ff1:ffbf,Tablet,Android,Chrome,Italy,No
sdv-id-ShmBPa,burgessjenny,bateschristopher@example.net,16,Other,2025-05-30 14:37:36,2025-06-08 11:10:25,1578,2a8b:52d6:cdb3:1c3a:c4e6:8bdf:9b5c:6e6c,Mobile,Android,Opera,Sierra Leone,Yes
sdv-id-DQdLKt,teresacruz,wilsonadam@example.net,69,Male,2023-12-19 13:24:27,2025-06-08 08:46:39,9608,a071:6e43:9dfd:ffc4:ba40:f7ce:2aa7:69bf,Tablet,macOS,Other,Greenland,No
sdv-id-PfbSAp,kristin58,bgutierrez@example.com,50,Other,2021-05-07 02:21:27,2025-06-09 05:06:57,9137,82bb:193f:3d42:939:2e1d:a08:ffac:2070,Tablet,Other,Chrome,Libyan Arab Jamahiriya,No
sdv-id-dLppyh,emeza,troystewart@example.org,42,Other,2024-05-08 20:00:36,2025-06-08 07:20:02,76,b983:80be:2c9d:109f:1226:a1f5:6543:9c82,Mobile,iOS,Firefox,Liechtenstein,Yes
sdv-id-hcQeGM,rgrant,nealbruce@example.org,99,Male,2021-12-18 22:54:03,2025-06-01 00:03:06,4711,20f2:48a8:c805:5d01:c65:a9c7:692b:ed18,Mobile,Android,Other,Montserrat,Yes
sdv-id-TnqBqf,oscarcontreras,victoriabuchanan@example.net,99,Female,2022-08-15 15:37:53,2025-06-07 10:00:58,3582,d076:f5ac:2426:6387:ef18:f5c:ec0f:3fd7,Mobile,iOS,Opera,Zambia,Yes
sdv-id-bvkcCg,pinedapamela,lindascott@example.org,87,Female,2024-01-29 05:47:18,2025-06-04 20:06:00,5500,6f5b:d468:4c8f:9a8b:32c:59e1:7c22:b52,Desktop,Windows,Safari,Moldova,No
sdv-id-mXkTQQ,anthony51,cobbnicholas@example.org,72,Other,2021-07-23 11:36:39,2025-06-08 18:22:38,5083,dfcd:cd98:8941:d8d1:e589:8e9c:92d1:d890,Desktop,Windows,Chrome,Korea,No
sdv-id-XfywjH,william58,jgarrett@example.org,51,Other,2020-07-23 11:29:23,2025-06-04 15:14:14,774,d530:c191:e9fc:d49c:ce61:b0f8:aa89:55bd,Mobile,Other,Chrome,Trinidad and Tobago,No
sdv-id-KqxjiI,williamsonjennifer,lori49@example.org,39,Other,2020-12-21 05:12:48,2025-06-01 16:40:07,9871,afa2:234e:7a1:23d2:8218:3c7c:ca8d:7908,Desktop,Linux,Safari,Puerto Rico,Yes
sdv-id-vLIGCd,gabriel25,michael45@example.net,98,Female,2024-09-19 15:29:38,2025-06-08 17:49:57,6936,3c68:8d35:ba86:8100:e8d:ee08:3642:68eb,Desktop,Linux,Safari,Macao,Yes
sdv-id-cTyiSz,cameronmariah,gaguilar@example.com,57,Male,2023-06-19 00:33:53,2025-06-10 13:30:04,1018,3259:6005:2f68:a094:a153:45c9:a6a4:4361,Tablet,Windows,Opera,Hong Kong,Yes
sdv-id-cWFMab,reyestimothy,weissdebra@example.org,69,Male,2020-01-12 01:07:11,2025-06-02 13:57:59,4344,e605:dab2:5d60:90da:b4a5:7f22:b614:25a7,Mobile,iOS,Edge,Italy,Yes
sdv-id-lDdajJ,mclaughlincorey,rmarshall@example.net,79,Other,2023-03-12 03:55:46,2025-06-02 18:08:20,9871,81d7:9305:93e8:8b39:12da:8d24:da2f:8842,Tablet,macOS,Edge,Saint Barthelemy,Yes
sdv-id-uqkBKo,erin15,zelliott@example.com,57,Female,2022-02-16 14:17:22,2025-06-03 02:42:55,76,52f9:55d8:7431:c7c:4bfc:f8bb:cdc8:9e9f,Desktop,Other,Chrome,Azerbaijan,Yes
sdv-id-nEeHlP,erikhogan,matthewcunningham@example.org,80,Male,2022-11-30 18:52:21,2025-06-05 12:11:16,2825,3367:8219:90b4:cf01:5c22:b544:2326:f6bc,Desktop,Android,Other,British Virgin Islands,No
sdv-id-KFlWgB,hknight,kristen87@example.com,48,Other,2020-06-07 04:01:25,2025-06-05 05:14:53,9861,a8cd:342e:c5fa:c3bf:5bbf:ee50:f1f2:caaa,Tablet,macOS,Edge,Mexico,Yes
sdv-id-WGMUNd,marcusflores,ashley37@example.com,84,Other,2025-05-30 14:37:36,2025-06-10 21:22:51,3223,2a21:2794:9f56:a7e4:c5e9:9c02:984b:1884,Tablet,Android,Safari,Guinea-Bissau,No
sdv-id-zKSswh,esteschristine,cameronhanson@example.net,38,Other,2025-05-30 14:37:36,2025-06-04 11:26:08,6156,973b:8a87:d0c5:7f40:7e1d:3db4:bcfa:c91a,Desktop,Android,Opera,Chile,No
sdv-id-hvIbDo,bhines,emily66@example.net,99,Male,2022-06-01 19:54:25,2025-06-07 00:56:56,1448,7d41:44ea:5b8:2dac:b7a0:6e1a:d07f:4d2e,Other,Android,Firefox,Papua New Guinea,Yes
sdv-id-mdKrcJ,christopherholloway,charles09@example.com,78,Male,2025-03-26 03:09:16,2025-06-01 20:12:29,76,72de:6261:d5fd:2ab1:ce7e:350d:a5c5:7b5f,Desktop,Android,Safari,Saint Lucia,Yes
sdv-id-qIfCzJ,melanie78,mcgrathamy@example.net,73,Male,2021-09-06 23:50:11,2025-06-03 17:49:39,432,5af:ff12:fcc1:9b9a:46dd:7573:2357:b3a,Mobile,macOS,Firefox,Puerto Rico,Yes
sdv-id-bZQRLs,chase73,williamsgregory@example.net,99,Female,2021-05-28 08:45:04,2025-06-09 17:27:41,3313,1988:a6d2:3a8b:46b8:d549:d6c6:4c0a:bd8a,Desktop,Android,Chrome,Cameroon,No
sdv-id-qjudIy,moniquehendrix,kimberly21@example.net,93,Other,2025-05-30 14:37:36,2025-06-01 00:03:06,853,cba7:691c:2c32:b6fa:9b26:f2cc:46bf:9729,Mobile,Android,Firefox,Estonia,No
sdv-id-eYflhJ,esteschristine,michelle76@example.net,11,Other,2021-04-25 23:05:20,2025-06-06 08:03:25,7785,f750:c64a:32a0:1543:af1e:1205:3285:109f,Desktop,Android,Chrome,Korea,No
sdv-id-mCNhoX,jsanchez,sherri95@example.com,62,Female,2020-01-12 01:07:11,2025-06-08 05:03:08,3498,cbc5:50c:5ddc:f3c2:a6aa:da6c:ac97:f5e2,Tablet,Other,Firefox,Ireland,No
sdv-id-XQfDzK,abrown,cedwards@example.org,45,Other,2023-03-18 19:49:39,2025-06-01 00:03:06,3792,26e4:f9a3:689c:35b5:c21c:761:9fdb:7082,Other,macOS,Chrome,Belgium,No
sdv-id-FFkCCt,georgebaker,emily27@example.com,93,Other,2021-07-26 21:04:23,2025-06-05 14:30:21,8005,60ab:60e4:bd0f:a470:eea0:4edf:9288:c4a,Mobile,Android,Other,Yemen,No
sdv-id-dlvtHR,mary38,richard00@example.org,80,Other,2023-02-15 22:48:53,2025-06-10 21:22:51,9484,7693:d09e:78a7:da23:6220:ee27:d30:2713,Desktop,Linux,Safari,British Indian Ocean Territory (Chagos Archipelago),Yes
sdv-id-CDyGgJ,cspencer,smartin@example.org,50,Other,2020-07-01 01:10:44,2025-06-07 20:13:30,1177,a11e:db5f:dbc6:d79f:6534:a53c:c816:9977,Desktop,Android,Safari,Saint Barthelemy,Yes
sdv-id-FLzPWQ,jcarey,wesleystein@example.com,51,Female,2022-02-16 13:54:37,2025-06-05 19:59:20,6465,a490:17ec:2501:66a9:a496:9c2:5631:f86a,Tablet,Android,Firefox,Switzerland,Yes
sdv-id-moRhiL,ule,halecaleb@example.com,75,Male,2021-12-20 11:20:58,2025-06-03 20:49:22,941,c9a2:8c33:488e:1ed1:61a5:7230:dd14:b768,Desktop,Android,Firefox,Mayotte,Yes
sdv-id-wzXrMq,sarahmitchell,raymondfleming@example.com,56,Other,2021-01-02 06:05:19,2025-06-03 15:54:51,9871,6929:68c9:a469:ab33:bc4b:812:1fae:8274,Tablet,Android,Other,Israel,No
sdv-id-dtqCdR,bradley54,anthony48@example.org,39,Other,2021-10-19 19:10:30,2025-06-02 14:10:38,3841,96db:e74d:1f80:f8a4:ae87:fbbf:7ff7:d7ed,Desktop,Android,Chrome,Philippines,No
sdv-id-ucpwoT,btaylor,carolramirez@example.net,86,Other,2020-09-04 10:01:18,2025-06-01 00:03:06,2922,5b2a:2ccc:8ab0:7d02:f135:24f4:b186:b30d,Desktop,iOS,Chrome,Egypt,No
sdv-id-EvzLcw,smatthews,collinspatricia@example.org,35,Female,2020-12-29 02:51:05,2025-06-01 23:12:24,7344,b399:2e53:70e5:fcc5:9222:9d12:83f1:890a,Tablet,Linux,Firefox,French Southern Territories,Yes
sdv-id-GTshAP,lramirez,courtneylee@example.org,99,Male,2022-10-30 00:55:54,2025-06-10 21:22:51,9729,2c3e:5854:20c2:e850:9b7d:1709:940d:c845,Other,Android,Opera,Dominican Republic,Yes
sdv-id-djtSeo,esellers,nicholasweaver@example.com,45,Male,2024-07-27 08:34:20,2025-06-03 11:18:54,390,2b7f:fb5b:b431:631:3332:b3e6:4149:a2dd,Desktop,Android,Edge,Honduras,Yes
sdv-id-nYYbYj,moniquehendrix,rwest@example.net,99,Other,2022-12-08 18:01:13,2025-06-01 08:22:46,76,206f:cdee:9dae:c2b5:3666:5d1f:1088:fb21,Tablet,macOS,Firefox,Pakistan,No
sdv-id-MQkjPJ,erin15,sherriramirez@example.com,17,Male,2022-03-07 00:38:42,2025-06-06 01:21:47,493,201:37cd:814c:cc01:c8da:8b90:6aae:2270,Other,macOS,Edge,Netherlands Antilles,Yes
sdv-id-CTBqcc,iarmstrong,april54@example.net,77,Male,2021-11-12 03:06:00,2025-06-09 16:02:32,8980,e781:e06f:e468:a1ed:369f:74b4:72d1:1209,Other,Android,Opera,Chile,Yes
sdv-id-TFxTaN,josephmccarty,ncasey@example.net,75,Male,2022-08-08 09:17:55,2025-06-05 01:43:49,8118,f024:7e92:53fb:5859:2849:c921:4d94:be99,Other,Linux,Firefox,Georgia,Yes
sdv-id-OaOCXO,campbellalicia,nodonnell@example.net,87,Female,2023-01-11 15:25:44,2025-06-07 05:37:23,1032,1f88:b1a:911b:3fe8:cf14:c734:a434:c7e1,Mobile,iOS,Edge,Ethiopia,No
sdv-id-tTCIEB,katrina30,tjones@example.com,50,Female,2023-08-27 20:11:12,2025-06-03 10:21:44,4323,2083:6de6:bf25:404d:11f8:eab8:8120:8f76,Tablet,macOS,Safari,Egypt,Yes
sdv-id-SSfdDI,jpayne,desireeyoung@example.net,57,Female,2022-09-17 16:34:54,2025-06-08 14:28:38,3857,657a:9d9b:3020:b0d5:3d88:ec90:1a92:1883,Other,iOS,Other,Jersey,Yes
sdv-id-jIrWXu,maryfitzgerald,maria95@example.org,78,Other,2025-05-30 14:37:36,2025-06-06 00:00:04,1579,3508:edb2:37c3:fb2d:6889:ca15:a8c4:f1e4,Desktop,macOS,Edge,Chile,Yes
sdv-id-nBafUK,wanda59,haley20@example.com,69,Female,2021-03-31 05:25:37,2025-06-03 00:38:10,1165,cc81:c2cb:2d84:602c:53bd:4ca5:5a1e:8113,Desktop,Android,Chrome,Micronesia,Yes
sdv-id-VuotTN,chad06,zcollier@example.com,87,Female,2021-03-11 17:01:31,2025-06-02 21:42:53,1464,7c76:7d08:3907:30ae:cfd:c877:8083:9497,Desktop,Android,Firefox,Chile,No
sdv-id-QjILmh,campbellalicia,qbaker@example.org,64,Female,2023-01-20 22:35:38,2025-06-07 17:34:05,7044,8a6:1415:6512:5e4c:5d65:b6e:a229:70b8,Mobile,Other,Safari,Israel,Yes
sdv-id-NUCczQ,randy27,mejialindsey@example.com,33,Female,2023-04-28 07:04:40,2025-06-02 03:45:30,8363,fdc1:f6ea:d07d:ae5e:3eaf:84c0:2514:8c5c,Desktop,macOS,Safari,South Georgia and the South Sandwich Islands,Yes
